SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,ReserveStatus,Reference,Count,HorizontalSecci,Surge,MeanDepth
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,9,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,0,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Leiocottus hirundo,lavender sculpin,Inside,TRUE,1,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Lythrypnus dalli,blue-banded goby,Inside,TRUE,4,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Lythrypnus zebra,zebra goby,Inside,TRUE,2,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,1,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Oxyjulis californica,"senorita, adult",Inside,TRUE,59,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,1,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Oxylebius pictus,painted greenling,Inside,TRUE,4,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,6,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,0,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Rhacochilus toxotes,rubberlip surfperch,Inside,TRUE,1,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,0,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,0,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes,"rockfish spp., juvenile",Inside,TRUE,12,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,5,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes atrovirens/carnatus/caurinus/chrysomelas,"kelp/gopher/copper/black and yellow rockfish, juvenile",Inside,TRUE,4,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes caurinus,"copper rockfish, juvenile",Inside,TRUE,2,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes chrysomelas,"black and yellow rockfish, adult",Inside,TRUE,1,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,0,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,43,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes paucispinis,"bocaccio, juvenile",Inside,TRUE,3,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes rastrelliger,"grass rockfish, adult",Inside,TRUE,2,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,0,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,1,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes serriceps,"treefish, adult",Inside,TRUE,2,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Sebastes serriceps,"treefish, juvenile",Inside,TRUE,1,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Semicossyphus pulcher,"California sheephead, female",Inside,TRUE,7,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Semicossyphus pulcher,"California sheephead, juvenile",Inside,TRUE,1,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,Semicossyphus pulcher,"California sheephead, male",Inside,TRUE,2,6.5,50,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Alloclinus holderi,island kelpfish,Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Artedius corallinus,coralline sculpin,Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Brachyistius frenatus,kelp surfperch,Inside,TRUE,3,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Cephaloscyllium ventriosum,swell shark,Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Chromis punctipinnis,"blacksmith, adult",Inside,TRUE,200,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Chromis punctipinnis,"blacksmith, juvenile",Inside,TRUE,0,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Citharichthys stigmaeus,speckled sanddab,Inside,TRUE,6,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Coryphopterus nicholsi,blackeye goby,Inside,TRUE,19,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Embiotoca jacksoni,"black surfperch, adult",Inside,TRUE,7,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,2,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,4,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,0,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Gibbonsia,kelpfish spp.,Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Girella nigricans,"opaleye, adult",Inside,TRUE,20,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Gymnothorax mordax,California moray eel,Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,0,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,2,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Heterodontus francisci,horn shark,Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Heterostichus rostratus,"giant kelpfish, adult",Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,13,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,0,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Leiocottus hirundo,lavender sculpin,Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Lythrypnus dalli,blue-banded goby,Inside,TRUE,3,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Lythrypnus zebra,zebra goby,Inside,TRUE,6,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,2,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Oxyjulis californica,"senorita, adult",Inside,TRUE,135,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,0,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Oxylebius pictus,painted greenling,Inside,TRUE,19,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,11,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,0,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,0,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Scorpaenichthys marmoratus,"cabezon, adult",Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,9,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes atrovirens/carnatus/caurinus/chrysomelas,"kelp/gopher/copper/black and yellow rockfish, juvenile",Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes caurinus,"copper rockfish, juvenile",Inside,TRUE,2,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes chrysomelas,"black and yellow rockfish, adult",Inside,TRUE,2,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,2,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes rastrelliger,"grass rockfish, adult",Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes serriceps,"treefish, adult",Inside,TRUE,2,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes serriceps,"treefish, juvenile",Inside,TRUE,0,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Semicossyphus pulcher,"California sheephead, female",Inside,TRUE,8,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Semicossyphus pulcher,"California sheephead, juvenile",Inside,TRUE,0,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Semicossyphus pulcher,"California sheephead, male",Inside,TRUE,1,13,35,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Alloclinus holderi,island kelpfish,Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Atherinops affinis,top smelt,Inside,TRUE,14,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Brachyistius frenatus,kelp surfperch,Inside,TRUE,3,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Cephaloscyllium ventriosum,swell shark,Inside,TRUE,2,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Chromis punctipinnis,"blacksmith, adult",Inside,TRUE,202,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Chromis punctipinnis,"blacksmith, juvenile",Inside,TRUE,0,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Coryphopterus nicholsi,blackeye goby,Inside,TRUE,53,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Cymatogaster aggregata,shiner surfperch,Inside,TRUE,18,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Embiotoca jacksoni,"black surfperch, adult",Inside,TRUE,4,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,5,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,3,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Gibbonsia,kelpfish spp.,Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Girella nigricans,"opaleye, adult",Inside,TRUE,20,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,0,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Heterostichus rostratus,"giant kelpfish, adult",Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Heterostichus rostratus,"giant kelpfish, juvenile",Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,11,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,0,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,larval fish spp.,larval fish spp.,Inside,TRUE,1500,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Lythrypnus dalli,blue-banded goby,Inside,TRUE,2,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Lythrypnus zebra,zebra goby,Inside,TRUE,5,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,4,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Oxyjulis californica,"senorita, adult",Inside,TRUE,26,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,0,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Oxylebius pictus,painted greenling,Inside,TRUE,8,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,4,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Pleuronichthys coenosus,c-o turbot,Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,2,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Scorpaenichthys marmoratus,"cabezon, adult",Inside,TRUE,2,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,2,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes carnatus,"gopher rockfish, adult",Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes chrysomelas,"black and yellow rockfish, adult",Inside,TRUE,2,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,0,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,10,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes paucispinis,"bocaccio, juvenile",Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,2,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,8,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes serriceps,"treefish, adult",Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes serriceps,"treefish, juvenile",Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Semicossyphus pulcher,"California sheephead, female",Inside,TRUE,2,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Semicossyphus pulcher,"California sheephead, juvenile",Inside,TRUE,0,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Semicossyphus pulcher,"California sheephead, male",Inside,TRUE,1,7,10,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Alloclinus holderi,island kelpfish,Inside,TRUE,0,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Brachyistius frenatus,kelp surfperch,Inside,TRUE,96,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Chromis punctipinnis,"blacksmith, adult",Inside,TRUE,275,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Chromis punctipinnis,"blacksmith, juvenile",Inside,TRUE,9,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Coryphopterus nicholsi,blackeye goby,Inside,TRUE,54,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Cymatogaster aggregata,shiner surfperch,Inside,TRUE,4,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Embiotoca jacksoni,"black surfperch, adult",Inside,TRUE,10,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,5,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,13,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,1,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Girella nigricans,"opaleye, adult",Inside,TRUE,27,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,1,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,0,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,2,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Heterostichus rostratus,"giant kelpfish, adult",Inside,TRUE,1,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,8,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,1,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Leiocottus hirundo,lavender sculpin,Inside,TRUE,1,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Lythrypnus dalli,blue-banded goby,Inside,TRUE,1,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,7,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Oxyjulis californica,"senorita, adult",Inside,TRUE,229,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,12,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Oxylebius pictus,painted greenling,Inside,TRUE,14,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,12,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,7,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,8,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,1,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Scorpaenichthys marmoratus,"cabezon, adult",Inside,TRUE,1,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,5,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,2,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,52,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes paucispinis,"bocaccio, juvenile",Inside,TRUE,1,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,2,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,136,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes serriceps,"treefish, adult",Inside,TRUE,4,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes serriceps,"treefish, juvenile",Inside,TRUE,1,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Semicossyphus pulcher,"California sheephead, female",Inside,TRUE,6,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Semicossyphus pulcher,"California sheephead, juvenile",Inside,TRUE,1,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Semicossyphus pulcher,"California sheephead, male",Inside,TRUE,4,15.9,8,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Alloclinus holderi,island kelpfish,Inside,TRUE,1,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Brachyistius frenatus,kelp surfperch,Inside,TRUE,50,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Chromis punctipinnis,"blacksmith, adult",Inside,TRUE,62,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Chromis punctipinnis,"blacksmith, juvenile",Inside,TRUE,930,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Coryphopterus nicholsi,blackeye goby,Inside,TRUE,10,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Embiotoca jacksoni,"black surfperch, adult",Inside,TRUE,22,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,4,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,5,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,0,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Girella nigricans,"opaleye, adult",Inside,TRUE,36,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Gymnothorax mordax,California moray eel,Inside,TRUE,1,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,1,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,8,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,3,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Heterodontus francisci,horn shark,Inside,TRUE,2,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Heterostichus rostratus,"giant kelpfish, adult",Inside,TRUE,3,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Heterostichus rostratus,"giant kelpfish, juvenile",Inside,TRUE,1,15,14,24.25
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,15,15,14,24.25
