SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,shannon,ReserveStatus,Reference,HorizontalSecci,Surge,MeanDepth,survey
16,SB,Santa Barbara Island,CAT,Cat Canyon,2018,2018-06-21,1.6030391759563258,Outside,TRUE,12,20,25.91,VFT
16,SB,Santa Barbara Island,CAT,Cat Canyon,2019,2019-06-18,1.9111337616427662,Outside,TRUE,22.9,55,25.91,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2006,2006-09-13,1.603237214031069,Outside,FALSE,9,20,27.55,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2008,2008-10-22,1.5859849434154702,Outside,FALSE,6.3,50,27.55,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2009,2009-07-15,1.272978418063335,Outside,FALSE,7,40,27.55,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2010,2010-07-28,1.7012738899726185,Outside,FALSE,4,10,27.55,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2011,2011-10-05,1.6192698270719013,Outside,FALSE,10.5,60,27.55,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2012,2012-07-26,1.5576130196198306,Outside,FALSE,4.4,28,27.55,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2013,2013-08-15,0.4607217998981592,Outside,FALSE,8.5,20,27.55,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2014,2014-08-13,1.443957979344191,Outside,FALSE,8,10,27.55,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2015,2015-08-25,1.6420112951052808,Outside,FALSE,9.8,20,27.55,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2016,2016-08-11,1.3895504083691834,Outside,FALSE,8.5,20,27.55,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2017,2017-07-26,1.0838039577912042,Outside,FALSE,11.5,35,27.55,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2018,2018-08-22,1.8176450255945236,Outside,FALSE,18,20,27.55,VFT
21,SM,San Miguel Island,MM,Miracle Mile,2019,2019-09-25,1.3731924847551846,Outside,FALSE,13.5,25,27.55,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2005,2005-08-24,1.9202685692512498,Outside,TRUE,6.25,20,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2006,2006-07-26,1.6346297891569568,Outside,TRUE,8,10,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2007,2007-08-23,1.8208117093112661,Outside,TRUE,11,47,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2008,2008-07-31,1.0447821234759633,Outside,TRUE,4.2,30,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2009,2009-07-01,1.4293279718697438,Outside,TRUE,6.9,15,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2010,2010-06-30,1.7560059063706552,Outside,TRUE,9,40,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2011,2011-07-28,1.4453152711337274,Outside,TRUE,8.5,20,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2012,2012-06-12,0.9419008791522585,Outside,TRUE,7.5,40,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2013,2013-08-14,1.1935766223634334,Outside,TRUE,7,15,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2014,2014-07-15,1.7823380427739732,Outside,TRUE,9.3,7,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2015,2015-08-26,1.81230102454687,Outside,TRUE,12.2,12,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2016,2016-09-28,1.436686194375491,Outside,TRUE,16.3,25,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2017,2017-08-22,1.7731374402462432,Outside,TRUE,14.4,0,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2018,2018-07-11,0.9821431659599617,Outside,TRUE,6.7,15,45.33,VFT
22,SR,Santa Rosa Island,CP,Cluster Point,2019,2019-10-10,0.845312314199015,Outside,TRUE,15,5,45.33,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2005,2005-09-20,1.5463344785948168,Inside,TRUE,8,50,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2006,2006-07-13,1.437047537221611,Inside,TRUE,13,25,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2007,2007-08-21,1.8683872228610952,Inside,TRUE,11,16,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2008,2008-08-14,2.2198568232611735,Inside,TRUE,17.5,50,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2009,2009-06-30,1.7111723814760713,Inside,TRUE,5.3,65,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2010,2010-06-29,1.3953269347908182,Inside,TRUE,7,40,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2011,2011-10-04,1.9221730109471893,Inside,TRUE,7.2,50,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2012,2012-08-29,1.5350311080438006,Inside,TRUE,11.5,30,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2013,2013-06-25,0.36734610394673983,Inside,TRUE,11.5,35,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2014,2014-07-16,1.4990832502408127,Inside,TRUE,10.1,35,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2015,2015-08-12,1.854449445240278,Inside,TRUE,18,35,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2016,2016-07-12,0.9820382537971772,Inside,TRUE,6.5,40,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2017,2017-09-12,2.149698902386537,Inside,TRUE,13,25,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2018,2018-08-21,1.9764287387065518,Inside,TRUE,15.2,5,42.18,VFT
23,SR,Santa Rosa Island,TC,Trancion Canyon,2019,2019-07-24,1.7310104795790497,Inside,TRUE,13,35,42.18,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2005,2005-08-25,2.0325011811381026,Inside,TRUE,8,25,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2006,2006-07-12,1.3862943611198906,Inside,TRUE,8.1,15,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2007,2007-08-22,1.5446543987615533,Inside,TRUE,13,30,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2008,2008-07-30,1.6773278276365986,Inside,TRUE,8,50,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2009,2009-07-14,1.7819317018036827,Inside,TRUE,6.4,10,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2010,2010-08-18,1.6108914697757468,Inside,TRUE,8.5,25,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2011,2011-10-03,1.84998676452177,Inside,TRUE,9.5,10,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2012,2012-07-11,1.3517939292158299,Inside,TRUE,8.3,22,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2013,2013-07-17,0.8500947961326281,Inside,TRUE,12.7,30,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2014,2014-07-29,1.5461159231769015,Inside,TRUE,7.8,16,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2015,2015-08-11,1.6104254025919453,Inside,TRUE,7.9,23,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016,2016-09-27,1.4518021162794845,Inside,TRUE,12.6,15,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2017,2017-07-25,1.3540204661206363,Inside,TRUE,7.5,25,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2018,2018-07-10,1.7124689403189344,Inside,TRUE,8.5,15,36.6,VFT
24,SR,Santa Rosa Island,CSAW,Chickasaw,2019,2019-07-23,1.6996433341229704,Inside,TRUE,13,20,36.6,VFT
25,SR,Santa Rosa Island,SP,South Point,2005,2005-09-20,1.7356280485083788,Inside,TRUE,4.5,45,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2006,2006-06-06,0.804113899370158,Inside,TRUE,7,60,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2007,2007-07-26,2.1050808946673265,Inside,TRUE,8.5,45,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2008,2008-07-29,1.8812281479819843,Inside,TRUE,8.5,30,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2009,2009-07-14,2.0886973555739523,Inside,TRUE,8.5,30,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2009,2009-07-16,2.0886973555739523,Inside,TRUE,3.6,25,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2010,2010-08-17,2.3517010185790266,Inside,TRUE,5.9,10,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2011,2011-07-27,1.7639877234781471,Inside,TRUE,8,28,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2012,2012-07-12,2.250060950275918,Inside,TRUE,10,45,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2013,2013-07-16,1.459513604438004,Inside,TRUE,12,30,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2014,2014-10-02,1.3224147208747563,Inside,TRUE,6.2,55,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2015,2015-08-27,1.0926583523861302,Inside,TRUE,13.5,20,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2016,2016-07-13,1.8451326561036216,Inside,TRUE,8,55,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2017,2017-07-24,1.7259630404870958,Inside,TRUE,7.1,30,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2018,2018-08-01,1.6155812759499093,Inside,TRUE,20.1,10,41.09,VFT
25,SR,Santa Rosa Island,SP,South Point,2019,2019-09-13,1.8863967696779786,Inside,TRUE,12,75,41.09,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2005,2005-08-03,1.807003781442526,Outside,TRUE,7.5,20,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2006,2006-07-14,1.7261745830646564,Outside,TRUE,14,25,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2006,2006-09-20,1.7261745830646564,Outside,TRUE,8.5,10,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2007,2007-08-24,0.8609717204025388,Outside,TRUE,7,10,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2007,2007-09-10,0.8609717204025388,Outside,TRUE,6,15,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2008,2008-07-18,1.641643234625665,Outside,TRUE,10.9,5,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2009,2009-06-02,1.7409101175879176,Outside,TRUE,10,3,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2010,2010-06-17,1.0139607704361442,Outside,TRUE,7.5,25,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2011,2011-05-20,1.1280732688031496,Outside,TRUE,14.5,20,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2012,2012-06-28,0,Outside,TRUE,5.6,12,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2012,2012-10-03,0,Outside,TRUE,21,5,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2013,2013-06-10,0.5389325562864677,Outside,TRUE,10.5,11,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2014,2014-06-12,1.8365470568497357,Outside,TRUE,10.1,5,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2014,2014-08-27,1.8365470568497357,Outside,TRUE,14,0,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2015,2015-05-29,1.0619873082504536,Outside,TRUE,15.3,5,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2016,2016-07-28,1.517008688551014,Outside,TRUE,7.9,3,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2017,2017-06-20,1.7036369277326684,Outside,TRUE,8,5,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2018,2018-05-08,1.9019710829798016,Outside,TRUE,12.1,30,38.45,VFT
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2019,2019-06-03,2.1263669993253775,Outside,TRUE,13.3,2,38.45,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2005,2005-09-01,1.0760212312591513,Inside,TRUE,8,30,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2006,2006-08-07,0.9554548468276154,Inside,TRUE,12,5,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2006,2006-08-25,0.9554548468276154,Inside,TRUE,13,0,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2007,2007-09-18,1.8310654628779237,Inside,TRUE,6.5,5,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2007,2007-09-28,1.8310654628779237,Inside,TRUE,13.2,5,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2008,2008-07-18,1.8488386713722966,Inside,TRUE,11.2,0,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2009,2009-09-02,1.2352330277662746,Inside,TRUE,14,15,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2010,2010-09-13,2.0318275640675196,Inside,TRUE,9.6,1,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2011,2011-08-30,1.8012566827106657,Inside,TRUE,9.1,10,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2012,2012-07-23,1.5885932313625843,Inside,TRUE,6.9,8,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2012,2012-10-02,1.5885932313625843,Inside,TRUE,30.1,3,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2013,2013-08-28,1.8986621705152578,Inside,TRUE,8.7,2,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2014,2014-07-09,2.137232734424927,Inside,TRUE,12.4,5,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2014,2014-08-27,2.137232734424927,Inside,TRUE,16.4,11,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2015,2015-08-24,1.5303325263308245,Inside,TRUE,17,10,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2016,2016-07-29,1.5465532305901795,Inside,TRUE,10.5,5,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2017,2017-09-27,2.452233156282864,Inside,TRUE,12,0,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2018,2018-08-09,2.124930483845281,Inside,TRUE,13.1,20,37,VFT
27,SC,Santa Cruz Island,PP,Potato Pasture,2019,2019-06-07,1.9125682085726488,Inside,TRUE,14.1,25,37,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2005,2005-08-18,1.8789765244550745,Inside,TRUE,12,0,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-06-08,1.768092456178333,Inside,TRUE,9.5,9,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2006,2006-09-20,1.768092456178333,Inside,TRUE,13,15,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-06-19,0.728938389219991,Inside,TRUE,7.5,15,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2007,2007-09-19,0.728938389219991,Inside,TRUE,22.5,0,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2008,2008-07-10,1.4936214924475366,Inside,TRUE,6,12,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2009,2009-06-15,1.3222211756262485,Inside,TRUE,5.7,0,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2010,2010-07-12,1.06107149921086,Inside,TRUE,12,0,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2011,2011-06-28,2.2370181337361084,Inside,TRUE,10.5,10,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-06-28,1.61350170307343,Inside,TRUE,9.8,0,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2012,2012-10-02,1.61350170307343,Inside,TRUE,20.6,7,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2013,2013-09-18,1.8549068721966264,Inside,TRUE,9.9,25,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2014,2014-06-24,2.161167639163073,Inside,TRUE,11.2,7,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2015,2015-05-28,2.36377687718277,Inside,TRUE,14,5,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,2016-07-15,1.0986122886681096,Inside,TRUE,6.3,10,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2017,2017-06-07,1.8704478587972295,Inside,TRUE,15,8,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2018,2018-05-23,2.079610782271966,Inside,TRUE,4,20,40,VFT
28,SC,Santa Cruz Island,CVP,Cavern Point,2019,2019-07-09,1.9495402677814062,Inside,TRUE,18,5,40,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2005,2005-08-31,1.5920611949774146,Outside,TRUE,11,3,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2006,2006-07-20,1.4456510120685726,Outside,TRUE,7,10,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-06-27,1.6907006121556856,Outside,TRUE,10.5,0,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2007,2007-09-19,1.6907006121556856,Outside,TRUE,15,0,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2008,2008-06-26,0.837940659636103,Outside,TRUE,10.5,25,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2009,2009-09-03,1.4821736744326874,Outside,TRUE,12.1,0,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2010,2010-06-18,0.6931471805599453,Outside,TRUE,7.5,0,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2011,2011-06-27,1.8098588024535576,Outside,TRUE,6.3,0,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-05-16,1.7396477665492653,Outside,TRUE,8,5,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2012,2012-10-01,1.7396477665492653,Outside,TRUE,14.1,15,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2013,2013-06-14,0.678709314252075,Outside,TRUE,7.4,24,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-05-12,0.7964015499911742,Outside,TRUE,6.9,16,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,2014-09-17,0.7964015499911742,Outside,TRUE,10.8,4,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,2015-07-27,0.7113540121506237,Outside,TRUE,18,10,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,2016-06-23,0.6485665377564587,Outside,TRUE,9.5,20,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,2017-08-07,1.4922019485437457,Outside,TRUE,9,1,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,2018-09-10,2.302810178425686,Outside,TRUE,11.9,15,37.82,VFT
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,2019-06-05,1.4095232708551726,Outside,TRUE,12.7,1,37.82,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2005,2005-08-26,1.0223435810998571,Outside,TRUE,10,15,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2006,2006-08-18,1.09746770818889,Outside,TRUE,16,10,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2006,2006-09-21,1.09746770818889,Outside,TRUE,10.6,0,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2007,2007-06-27,0.8451498102416362,Outside,TRUE,16,20,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2007,2007-08-09,0.8451498102416362,Outside,TRUE,7.5,5,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2008,2008-06-27,1.2081012297900449,Outside,TRUE,7,12,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2009,2009-07-28,1.320160383595974,Outside,TRUE,NA,5,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2010,2010-07-13,0.9361166455139847,Outside,TRUE,9.5,15,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2011,2011-06-29,0.8739528353877177,Outside,TRUE,9,40,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2012,2012-08-13,0,Outside,TRUE,14.5,20,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2012,2012-10-19,0,Outside,TRUE,14.6,10,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2013,2013-07-15,1.392540483258465,Outside,TRUE,9.1,6,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2014,2014-08-25,1.279469413780311,Outside,TRUE,11.4,13,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2015,2015-07-13,1.0360196370670396,Outside,TRUE,14.5,15,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2016,2016-08-23,1.7803250266067947,Outside,TRUE,9.8,5,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2017,2017-06-05,1.2686712378971958,Outside,TRUE,6,35,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2018,2018-05-21,0,Outside,TRUE,8.5,38,29.73,VFT
30,SC,Santa Cruz Island,PRF,Pedro Reef,2019,2019-05-23,0,Outside,TRUE,10,28,29.73,VFT
31,AN,Anacapa Island,KH,Keyhole,2005,2005-09-14,1.0682604779998894,Inside,FALSE,17,5,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2006,2006-08-17,1.6147258085505936,Inside,FALSE,14.6,5,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2006,2006-09-07,1.6147258085505936,Inside,FALSE,15.1,4,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2007,2007-06-27,1.9003165941759428,Inside,FALSE,19.5,5,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2008,2008-08-15,1.0991824759048618,Inside,FALSE,13.5,10,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2009,2009-07-29,0.8479307757641483,Inside,FALSE,6.5,6,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2010,2010-08-31,1.4422318044923008,Inside,FALSE,7,0,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2011,2011-06-30,0.6549320104998375,Inside,FALSE,6.8,7,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2012,2012-06-29,0.5366765971474793,Inside,FALSE,7.2,4,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2013,2013-06-13,1.7474835688080148,Inside,FALSE,15.9,10,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2014,2014-05-28,1.1680141559473054,Inside,FALSE,12.2,15,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2014,2014-09-29,1.1680141559473054,Inside,FALSE,10.4,9,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2015,2015-06-25,0.8761460458186024,Inside,FALSE,23,5,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2016,2016-10-14,0.9030322348047075,Inside,FALSE,12.5,20,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2017,2017-06-06,1.3448108043242102,Inside,FALSE,14.4,0,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2018,2018-05-24,1.7018958544744267,Inside,FALSE,14,25,29.64,VFT
31,AN,Anacapa Island,KH,Keyhole,2019,2019-05-24,1.0412063152260382,Inside,FALSE,15,15,29.64,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,0.29243144327098697,Outside,TRUE,14,15,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,1.320082082539897,Outside,TRUE,15.5,10,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-08-07,0.508767062634951,Outside,TRUE,10,0,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,0.508767062634951,Outside,TRUE,16.9,9,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,1.138001883439407,Outside,TRUE,12.5,0,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,0.5203611053127499,Outside,TRUE,10.1,0,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,0.2880743114823284,Outside,TRUE,8.5,20,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,0.6734942669197259,Outside,TRUE,9.8,30,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,1.0102364984160481,Outside,TRUE,5.5,25,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,0.7842363632692729,Outside,TRUE,7,10,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-06-27,0.6628382679040936,Outside,TRUE,16.8,19,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,0.6628382679040936,Outside,TRUE,15.5,45,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-06-23,0.4734939964081165,Outside,TRUE,14.5,10,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,0.4734939964081165,Outside,TRUE,22.2,0,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,1.1322546334327066,Outside,TRUE,12.1,3,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2017,2017-05-08,1.2148754331205367,Outside,TRUE,10.2,10,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2018,2018-05-07,0.5036854613653327,Outside,TRUE,9,5,38.09,VFT
32,AN,Anacapa Island,EFC,East Fish Camp,2019,2019-08-05,1.0581884884502923,Outside,TRUE,19,12,38.09,VFT
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2005,2005-10-20,0.6181059478313556,Inside,TRUE,16.5,5,53.18,VFT
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-06-09,1.0553924260878398,Inside,TRUE,20.5,0,53.18,VFT
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2006,2006-08-03,1.0553924260878398,Inside,TRUE,15,4,53.18,VFT
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2007,2007-08-20,0.4837732538507829,Inside,TRUE,7.5,5,53.18,VFT
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2008,2008-07-09,1.2899932806574501,Inside,TRUE,8.2,0,53.18,VFT
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2009,2009-07-17,0.49360198350396334,Inside,TRUE,12,5,53.18,VFT
33,NA,NA,NA,NA,2010,NA,1.1078753165882742,NA,NA,NA,NA,NA,VFT
